0.23821,0.24483,0.24329,0.24025,0.23676
0.24568,0.25512,0.2505,0.24662,0.24354
0.24707,0.2573,0.25362,0.24804,0.24437
0.24561,0.25407,0.25098,0.2474,0.24391
0.24601,0.25416,0.2517,0.24728,0.24318
