0.7248,0.75664,0.75802,0.76061,0.76041
0.74278,0.77823,0.76752,0.76446,0.76149
0.74755,0.77852,0.76962,0.7676,0.76445
0.75575,0.77831,0.77211,0.76719,0.76348
0.75919,0.77799,0.77434,0.76961,0.76555
