0.13613,0.13591,0.13262,0.12935,0.12624
0.13787,0.13626,0.13285,0.12984,0.1271
0.13995,0.13907,0.13614,0.13274,0.12973
0.14141,0.13988,0.13606,0.13305,0.13046
0.14331,0.14121,0.13819,0.13491,0.1313
