0.70563,0.75621,0.77442,0.7842,0.78894,0.79209,0.7917,0.7916,0.79143,0.79115,0.79053,0.78996,0.78971,0.78915,0.78833,0.78798,0.78729,0.78716,0.78683,0.78645,0.78598,0.7856,0.78516,0.78472,0.78431
0.71214,0.76402,0.78105,0.78795,0.79151,0.79366,0.79347,0.79343,0.79292,0.79229,0.79159,0.79109,0.79067,0.78992,0.78912,0.78875,0.78816,0.78762,0.78715,0.78674,0.78631,0.78586,0.78541,0.78498,0.78459
0.7169,0.7684,0.78577,0.79234,0.79574,0.7963,0.79579,0.79551,0.79438,0.79328,0.79244,0.79213,0.79144,0.7907,0.79011,0.78948,0.78891,0.78842,0.788,0.78753,0.78707,0.78662,0.78617,0.78576,0.7854
0.71893,0.77004,0.78799,0.7938,0.79701,0.79633,0.79548,0.79531,0.79429,0.79299,0.79193,0.79141,0.79081,0.79001,0.78949,0.78883,0.78822,0.78772,0.78728,0.78686,0.78645,0.78604,0.78565,0.78529,0.78496
0.72074,0.77214,0.79024,0.7957,0.79891,0.79801,0.797,0.79558,0.79458,0.79316,0.7921,0.79137,0.79072,0.78998,0.78943,0.78881,0.78827,0.78778,0.78736,0.78694,0.78654,0.78614,0.78575,0.7854,0.78506
