84.325,127.82,142.43,148.69,151.04,152.24,150.96,149.96,148.96,148,146.91,145.9,145.19,144.29,143.27,142.61,141.75,141.29,140.73,140.16,139.54,139.02,138.46,137.92,137.4
89.349,134.75,148.8,153.04,154.6,155.08,153.94,152.96,151.75,150.54,149.36,148.42,147.58,146.58,145.57,144.91,144.14,143.41,142.76,142.2,141.63,141.06,140.52,139.99,139.51
92.123,137.95,152.44,156.62,158.06,157.41,156.01,154.81,153.14,151.65,150.38,149.54,148.53,147.48,146.6,145.76,145.01,144.33,143.71,143.07,142.5,141.94,141.4,140.89,140.42
93.799,139.64,154.59,158.25,159.64,158.05,156.42,155.33,153.75,152.1,150.71,149.73,148.78,147.74,146.93,146.07,145.3,144.6,143.99,143.42,142.84,142.29,141.79,141.31,140.86
94.679,140.89,155.97,159.42,160.8,159.06,157.32,155.32,153.76,151.98,150.61,149.5,148.5,147.5,146.67,145.81,145.09,144.41,143.81,143.21,142.66,142.11,141.61,141.14,140.7
