0.66462,0.6907,0.68843,0.68355,0.67702
0.68757,0.70442,0.69995,0.69612,0.69038
0.69261,0.70616,0.69997,0.69667,0.69184
0.69454,0.70487,0.70241,0.69934,0.69536
0.69049,0.70503,0.7023,0.69955,0.69574
