23.176,24.513,24.454,24.166,23.76
25.266,25.905,25.368,24.953,24.499
25.653,26.123,25.453,25.197,24.76
25.584,25.925,25.282,25.01,24.622
25.077,25.581,25.119,24.861,24.543
