0.16746,0.16873,0.16921,0.16868,0.16778
0.17618,0.1748,0.17221,0.17031,0.16876
0.17737,0.17587,0.17292,0.17203,0.17041
0.17607,0.17474,0.17045,0.16949,0.16792
0.17347,0.17192,0.16915,0.16818,0.16704
