0.24188,0.24365,0.2395,0.23389,0.23087
0.24573,0.24696,0.241,0.23539,0.23108
0.25148,0.24971,0.24369,0.23812,0.23428
0.25287,0.25052,0.24331,0.23783,0.23271
0.25151,0.25097,0.24502,0.23938,0.234
