0.72273,0.73183,0.72795,0.72437,0.71965
0.72664,0.73241,0.72692,0.72186,0.71726
0.73525,0.73651,0.731,0.72603,0.72084
0.73705,0.74523,0.74013,0.73444,0.72892
0.73775,0.74627,0.73904,0.73276,0.72676
