37.208,38.156,37.331,36.365,35.632
37.99,38.605,37.433,36.35,35.47
39.38,39.269,38.091,37.022,36.138
39.699,40.098,38.794,37.666,36.588
39.587,40.244,38.908,37.708,36.569
