0.63298,1.4453,2.6612,4.9849,6.7811,8.7964,10.454,12.435,13.446,15.433,17.354,18.638,19.05,19.902,20.508,21.406,22.048,22.004,22.279,22.527,22.551,22.695,22.847,23.282,23.406
0.79114,1.6881,3.4553,6.6057,8.3725,11.55,13.286,14.626,15.63,16.848,18.367,19.533,19.931,20.746,21.437,22.569,23.11,23.334,23.577,23.841,23.93,24.114,24.182,24.414,24.488
