0.54637,0.57014,0.5888,0.60362,0.61119,0.61848,0.62362,0.62941,0.63186,0.63701,0.64166,0.64447,0.64509,0.64678,0.64788,0.64964,0.65082,0.65043,0.6508,0.65112,0.65093,0.65103,0.65116,0.65195,0.65204
0.55067,0.57559,0.59488,0.61107,0.61727,0.62758,0.63218,0.63544,0.63766,0.6404,0.64383,0.64624,0.64679,0.64836,0.64963,0.65191,0.65283,0.65306,0.65334,0.65368,0.65363,0.65382,0.65376,0.65407,0.65404
