0.23464,0.24977,0.25401,0.2527,0.25151
0.23805,0.25314,0.25581,0.25508,0.25227
0.23858,0.2539,0.25587,0.25593,0.25406
0.23772,0.25232,0.25533,0.25385,0.25184
0.23883,0.25406,0.25664,0.25547,0.25312
