35.616,41.353,41.942,41.721,41.118
37.038,42.041,42.64,42.522,41.679
37.276,42.312,42.749,42.393,41.719
37.44,41.689,42.413,41.93,41.151
37.948,42.146,42.793,42.352,41.583
