0.68701,0.73125,0.73178,0.73119,0.72645
0.69937,0.73392,0.73671,0.73643,0.73133
0.70139,0.73581,0.73773,0.73404,0.72928
0.70478,0.73142,0.735,0.73178,0.72626
0.70904,0.73387,0.73717,0.73409,0.72927
